tablescraper-selected-row href,icon src,name,brief,count
https://lazycat.cloud/appstore/detail/com.securemind.simpledash,https://dl.lazycat.cloud/appstore/metarepo/apps/com.securemind.simpledash/icon.png,SimpleDash,简洁的Web仪表板，支持分类链接、本地应用和Google日历集成,0
https://lazycat.cloud/appstore/detail/chestnut.app.chattts,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.chattts/icon.png,ChatTTS 在线TTS,ChatTTS是专为对话场景设计的语音生成模型，特别适用于大型语言模型(LLM)助手的对话任务，以及诸如对话式音频和视频介绍等应用。,0
https://lazycat.cloud/appstore/detail/lazycat.community.app.qrding,https://dl.lazycat.cloud/appstore/metarepo/apps/lazycat.community.app.qrding/icon.png,QRding,simple self-hosted QR code generator.,0
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.firefly,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.firefly/icon.png,firefly,Firefly 是一个自托管的个人首页，用于将常用网站收录为书签链接集中管理和显示。,0
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.cookday,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.cookday/icon.png,CookDay,一款食谱记录程序，轻松记录食材、步骤和笔记，易于分享与管理。 记录您的每日烹饪，将其化为可回顾与共享的经验宝藏！,0
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.droppy,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.droppy/icon.png,droppy,一个自托管文件存储服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.diablo2,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.diablo2/icon.png,diablo2,暗黑破坏神2 (Diablo II) 战网游戏服务器,0
https://lazycat.cloud/appstore/detail/lazycat.community.app.deepclaude,https://dl.lazycat.cloud/appstore/metarepo/apps/lazycat.community.app.deepclaude/icon.png,DeepClaude,通过组合ai模型实现使用不同的模型进行编程、内容创作、日常实验的使用需求。,0
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.ysjl,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.ysjl/icon.png,ysjl-健康营养追踪,ysjl是一款营养追踪和饮食计划展示,0
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.typepad,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.typepad/icon.png,typepad,typepad,0
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.diff-word,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.diff-word/icon.png,diff-word,文档对比器,0
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.voapi,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.voapi/icon.png,VoAPI,全新的高颜值/高性能的AI模型接口管理与分发系统,0
https://lazycat.cloud/appstore/detail/mcloud.mg.app.smalland,https://dl.lazycat.cloud/appstore/metarepo/apps/mcloud.mg.app.smalland/icon.png,小小世界,一款多人生存游戏,0
https://lazycat.cloud/appstore/detail/chestnut.app.orcaslicer,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.orcaslicer/icon.png,Orcaslicer 3D打印,Orca Slicer 是适用于 FDM 打印机的开源实现。,0
https://lazycat.cloud/appstore/detail/chestnut.app.pyload,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.pyload/icon.png,pyload 下载器,pyLoad 是一个用 Python 编写的免费开源下载管理器，设计为非常轻量级、易于扩展且可通过 Web 进行完全管理。,0
https://lazycat.cloud/appstore/detail/chestnut.app.raneto,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.raneto/icon.png,Raneto 开源知识库平台,Raneto - 是一个开源知识库平台，它使用静态 Markdown 文件来支持您的知识库。,0
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.sanguobaye,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.sanguobaye/icon.png,三国霸业,步步高电子词典经典游戏 - 三国霸业的H5移植版本，来自 https://gitee.com/bgwp/baye-alpha 在此基础上做出了修改 去掉了云登录功能,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.squad,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.squad/icon.png,squad,战术小队 (Squad) 游戏服务器,0
https://lazycat.cloud/appstore/detail/peterpig.lzcapp.kspeeder,https://dl.lazycat.cloud/appstore/metarepo/apps/peterpig.lzcapp.kspeeder/icon.png,kspeeder,自建Docker镜像，pull快人一步，支持多线程下载,0
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.shareyourcode,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.shareyourcode/icon.png,代码分享美化工具,一款用于生成美观代码截图的工具，能够将代码转化为高质量的图片，可以配置多种主题配色。,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.openra,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.openra/icon.png,OpenRA,OpenRA开源跨平台即时战略游戏服务器,0
https://lazycat.cloud/appstore/detail/chestnut.app.keepassxc,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.keepassxc/icon.png,keepassxc 密码管理器,KeePassXC是一个自由开源的密码管理器，KeePassXC使用Qt5 库构建，可在Linux 、 Windows和macOS上多平台运行。,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.returntomoria,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.returntomoria/icon.png,returntomoria,《指环王：重返墨瑞亚?》The Lord of the Rings: Return to Moria? 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.ioquake3,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.ioquake3/icon.png,ioquake3,雷神之锤3 ioquake3 开源版游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.quake3,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.quake3/icon.png,Quake III Arena,雷神之锤III竞技场 (Quake III Arena) 游戏服务器,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.ontime,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.ontime/icon.png,ontime,一个计时器应用,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.rtcwpro,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.rtcwpro/icon.png,rtcwpro,重返德军总部增强版 (Return to Castle Wolfenstein Pro)  游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.rtcwcoop,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.rtcwcoop/icon.png,rtcwcoop,重返德军总部写实版 (RealRTCW) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.avorion,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.avorion/icon.png,avorion,猎户座 (Avorion) 游戏服务器,0
https://lazycat.cloud/appstore/detail/com.lazycat.inkscape,https://dl.lazycat.cloud/appstore/metarepo/apps/com.lazycat.inkscape/icon.png,Inkscape,Inkscape 是一款开源的矢量图形编辑软件，功能强大且免费。,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.tasmobackup,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.tasmobackup/icon.png,tasmobackupv1,备份所有 Tasmota 设备的配置,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.tasmoadmin,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.tasmoadmin/icon.png,TasmoAdmin,TasmoAdmin是一个Tasmota管理平台，适用于使用 Tasmota 的设备,0
https://lazycat.cloud/appstore/detail/xyz.mxue.vito,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.vito/icon.png,Vito,安全秘密共享应用,0
https://lazycat.cloud/appstore/detail/xyz.mxue.budgetboss,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.budgetboss/icon.png,BudgetBoss,一个愚蠢的简单的预算应用程序!,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.nzbhydra,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.nzbhydra/icon.png,nzbhydra2,Nzbhydra2是 NZB 索引器的元搜索应用程序,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.nzbget,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.nzbget/icon.png,nzbget,nzb专用下载器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.altitude,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.altitude/icon.png,altitude,飞机大乱斗（Altitude）游戏服务器,0
https://lazycat.cloud/appstore/detail/chestnut.app.doublecommander,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.doublecommander/icon.png,doublecommander 文件管理器,Double Commander 是一个免费的跨平台开源文件管理器。,0
https://lazycat.cloud/appstore/detail/chestnut.app.webcord,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.webcord/icon.png,Webcord,"Webcord是一个第三方的Discord客户端,基于Electron框架开发.",0
https://lazycat.cloud/appstore/detail/chestnut.app.cura,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.cura/icon.png,Cura 3D打印,UltiMaker Cura 是一款免费、易于使用的 3D 打印软件.,0
https://lazycat.cloud/appstore/detail/ninja.eson.strike-force,https://dl.lazycat.cloud/appstore/metarepo/apps/ninja.eson.strike-force/icon.png,strike-force,经典小游戏 战火英雄 第一代,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.awtrix,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.awtrix/icon.png,awtrix2,awtrix2 像素时钟服务端,0
https://lazycat.cloud/appstore/detail/chestnut.app.minimalistnotepad,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.minimalistnotepad/icon.png,miniwebnotepad 迷你临时记事本,miniwebnotepad 迷你临时记事本,0
https://lazycat.cloud/appstore/detail/chestnut.app.digikam,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.digikam/icon.png,digikam 照片管理,digiKam：借助开源功能进行专业照片管理,0
https://lazycat.cloud/appstore/detail/chestnut.app.davos,https://dl.lazycat.cloud/appstore/metarepo/apps/chestnut.app.davos/icon.png,Davos FTP 自动下载,Davos 是一种 FTP 下载自动化工具，可让您扫描各种 FTP 服务器以查找您感兴趣的文件。这可用于将文件源作为更广泛工作流程的一部分。,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.h5ai,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.h5ai/icon.png,h5ai,基于Alpine Linux的轻量级h5ai容器，带有Nginx 1.21和PHP 8。支持 multiarch。,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.hurtworld,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.hurtworld/icon.png,hurtworld,伤害世界 (Hurtworld) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.icarus,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.icarus/icon.png,icarus,翼星求生 ICARUS 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.postscriptum,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.postscriptum/icon.png,postscriptum,战争附言（Post Scriptum/Squad 44) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.soulmask,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.soulmask/icon.png,soulmask,灵魂面甲 (Soulmask) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.stationeers,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.stationeers/icon.png,stationeers,太空站长/空间站工程师 (Stationeers) 游戏服务器,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.rwtogether,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.rwtogether/icon.png,Rimworld-Together,Rimworld 的社区驱动多人游戏模组！,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.wurmunlimited,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.wurmunlimited/icon.png,wurmunlimited,武木世纪：无限版 (Wurm Unlimited) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.chivalrymw,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.chivalrymw/icon.png,chivalrymw,骑士精神：中世纪战争 (Chivalry: Medieval Warfare) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.longvinter,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.longvinter/icon.png,longvinter,朗文特岛 Longvinter 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.mindustry,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.mindustry/icon.png,mindustry,像素工厂 (Mindustry) 游戏服务器,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.pzomboid,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.pzomboid/icon.png,僵尸毁灭工程(Project Zomboid),"僵尸毁灭工程,Project Zomboid docker服务端",0
https://lazycat.cloud/appstore/detail/white.lazycat.app.survivethenights,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.survivethenights/icon.png,survivethenights,生存之夜 (Survive the Nights) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.insurgencysandstorm,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.insurgencysandstorm/icon.png,insurgencysandstorm,叛乱：沙漠风暴 (Insurgency: Sandstorm) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.insurgency,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.insurgency/icon.png,insurgency,叛乱 (Insurgency) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.frozenflame,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.frozenflame/icon.png,frozenflame,冰封之焰 (Frozen Flame) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.creativerse,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.creativerse/icon.png,creativerse,创世纪 (Creativerse) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.americantrucksimulator,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.americantrucksimulator/icon.png,americantrucksimulator,美国卡车模拟 (American Truck Simulator)游戏服务器,0
https://lazycat.cloud/appstore/detail/com.lazycat.fluidpaint,https://dl.lazycat.cloud/appstore/metarepo/apps/com.lazycat.fluidpaint/icon.png,Fluid Paint,一个基于WebGL的流体绘画板，让您可以创建美丽的流体艺术作品。,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.daysofwar,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.daysofwar/icon.png,daysofwar,战争之日:最终版(Days of War: Definitive Edition) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.dayofinfamy,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.dayofinfamy/icon.png,dayofinfamy,耻辱之日 (Day of Infamy) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.l4d,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.l4d/icon.png,l4d,求生之路 (Left 4 Dead) 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.corekeeper,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.corekeeper/icon.png,corekeeper,护核纪元/地心护核者 (Core Keeper)游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.citadelfwf,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.citadelfwf/icon.png,citadelfwf,堡垒:火焰之炼(Citadel: Forged with Fire)游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.ohds,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.ohds/icon.png,ohds,Operation: Harsh Doorstop游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.scp-secretlaboratory,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.scp-secretlaboratory/icon.png,scp-secretlaboratory,SCP秘密实验室 / SCP: Secret Laboratory 游戏服务器,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.mayfly-go,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.mayfly-go/icon.png,mayfly-go,Web 版?统一管理操作平台，集成了对 Linux 系统的全面操作支持以及多种数据库,0
https://lazycat.cloud/appstore/detail/com.pika.screenshot,https://dl.lazycat.cloud/appstore/metarepo/apps/com.pika.screenshot/icon.png,Pika,Pika是一个强大的截图美化工具，可以将普通截图转换为精美的分享图片。,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.urbanterror,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.urbanterror/icon.png,urbanterror,Urban Terro 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.vein,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.vein/icon.png,vein,VEIN游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.windward,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.windward/icon.png,windward,迎风起航 Windward 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.unturned,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.unturned/icon.png,unturned,未转变者 (Unturned)游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.teeworlds,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.teeworlds/icon.png,teeworlds,Teeworlds游戏服务器,0
https://lazycat.cloud/appstore/detail/com.lazycat.texttosvg,https://dl.lazycat.cloud/appstore/metarepo/apps/com.lazycat.texttosvg/icon.png,text2svg,高质量在线SVG字体生成器，支持文本转SVG矢量图形，适用于网页设计、Logo创建、激光雕刻等,0
https://lazycat.cloud/appstore/detail/com.liaobinbin.valheim,https://dl.lazycat.cloud/appstore/metarepo/apps/com.liaobinbin.valheim/icon.png,英灵神殿 - Valheim,《英灵神殿》是一款关于探索一个巨大的幻想世界，灵感来源于北欧神话和维京文化的游戏，这支持独立部署的联机服务器,0
https://lazycat.cloud/appstore/detail/com.forestrest.relaxation,https://dl.lazycat.cloud/appstore/metarepo/apps/com.forestrest.relaxation/icon.png,放青松,一个帮助用户收集和管理放松方式的Web应用，通过AI智能推荐适合的放松活动。,0
https://lazycat.cloud/appstore/detail/com.liaobinbin.necesse,https://dl.lazycat.cloud/appstore/metarepo/apps/com.liaobinbin.necesse/icon.png,奈斯启示录 - Necesse,necesse 奈斯启示录游戏服务器,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.gecoosac,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.gecoosac/icon.png,gecoos-ac,集客AC Docker版管理平台,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.barotrauma,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.barotrauma/icon.png,barotrauma,潜渊症 (Barotrauma) 游戏服务器,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.esphome,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.esphome/icon.png,esphome,ESPHome 是一个通过简单而强大的配置文件来控制 ESP8266/ESP32 ，并通过家庭自动化系统远程控制它们。,0
https://lazycat.cloud/appstore/detail/com.luck.lazycat.tasmocompiler,https://dl.lazycat.cloud/appstore/metarepo/apps/com.luck.lazycat.tasmocompiler/icon.png,TasmoCompiler,TasmoCompiler 是一个简单的 Web GUI，它允许您使用自己的设置编译出色的 Tasmota 固件,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.tfclassic,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.tfclassic/icon.png,tfclassic,军团要塞 (Team Fortress Classic)游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.pvkii,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.pvkii/icon.png,pvkii,"海盗,维京人和骑士 II (Pirates, Vikings and Knights II)游戏服务器",0
https://lazycat.cloud/appstore/detail/white.lazycat.app.nomoreroominhell,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.nomoreroominhell/icon.png,地狱已满 (No More Room in Hell),地狱已满 (No More Room in Hell)游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.neotokyo,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.neotokyo/icon.png,neotokyo,neotokyo赛博朋克射击游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.mta,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.mta/icon.png,mta,MultiTheftAuto游戏服务器,0
https://lazycat.cloud/appstore/detail/com.liaobinbin.ricochet,https://dl.lazycat.cloud/appstore/metarepo/apps/com.liaobinbin.ricochet/icon.png,Ricochet,Ricochet 游戏服务器,0
https://lazycat.cloud/appstore/detail/com.liaobinbin.half-life-opposing-force,https://dl.lazycat.cloud/appstore/metarepo/apps/com.liaobinbin.half-life-opposing-force/icon.png,Half-Life Opposing Force,半条命：针锋相对游戏服务器,0
https://lazycat.cloud/appstore/detail/com.liaobinbin.deathmatchclassic,https://dl.lazycat.cloud/appstore/metarepo/apps/com.liaobinbin.deathmatchclassic/icon.png,Deathmatch Classic,死亡竞赛经典服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.dods,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.dods/icon.png,dods,胜利之日：起源 (Day of Defeat: Source)游戏服务器,0
https://lazycat.cloud/appstore/detail/com.lazycat.colorfu,https://dl.lazycat.cloud/appstore/metarepo/apps/com.lazycat.colorfu/icon.png,colorfu,一个可以快速生成电脑、手机端漂亮壁纸的应用，内置多种模板。,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.fistfuloffrags,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.fistfuloffrags/icon.png,fistfuloffrags,西部牛仔 Fistful of Frags 游戏服务器,0
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.emojiencoder,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.emojiencoder/icon.png,Emoji Encoder,这款工具可以将隐藏信息编码成表情符号或字母。您可以复制并粘贴包含隐藏信息的文本，以解码信息。,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.ddnet,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.ddnet/icon.png,ddnet,ddnet游戏服务器,0
https://lazycat.cloud/appstore/detail/com.liaobinbin.tfc,https://dl.lazycat.cloud/appstore/metarepo/apps/com.liaobinbin.tfc/icon.png,Team Fortress Classic,军团要塞：经典 游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.starmade,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.starmade/icon.png,starmade,StarMade星际制造 游戏服务器,0
https://lazycat.cloud/appstore/detail/xyz.mxue.kostos,https://dl.lazycat.cloud/appstore/metarepo/apps/xyz.mxue.kostos/icon.png,Kostos,费用分割,0
https://lazycat.cloud/appstore/detail/peterpig.lzcapp.assettocorsa,https://dl.lazycat.cloud/appstore/metarepo/apps/peterpig.lzcapp.assettocorsa/icon.png,Assetto Corsa神力科莎服务器,神力科莎本地服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.garrysmod,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.garrysmod/icon.png,garrysmod,Garry‘s Mod 盖瑞模组服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.xonotic,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.xonotic/icon.png,xonotic,Xonotic游戏服务器,0
https://lazycat.cloud/appstore/detail/white.lazycat.app.conanexiles,https://dl.lazycat.cloud/appstore/metarepo/apps/white.lazycat.app.conanexiles/icon.png,conanexiles,流放者柯南/野蛮人柯南/Conan Exiles游戏服务器,0
https://lazycat.cloud/appstore/detail/ninja.eson.lightdash,https://dl.lazycat.cloud/appstore/metarepo/apps/ninja.eson.lightdash/icon.png,lightdash,Lightdash 可即时将您的 dbt 项目转变为一个全栈 BI 平台。,0
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.grid,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.grid/icon.png,Grid Apps,grid.space 3D切片和建模工具,0
https://lazycat.cloud/appstore/detail/cloud.lazycat.app.wantguns-bin,https://dl.lazycat.cloud/appstore/metarepo/apps/cloud.lazycat.app.wantguns-bin/icon.png,Bin,"highly opinionated, minimal pastebin",0
https://lazycat.cloud/appstore/detail/in.zhaoj.hackademic,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.hackademic/icon.png,Hackademic,OWASP Hackademic Challenges 项目旨在帮助用户测试其在Web应用程序安全方面的知识。,0
https://lazycat.cloud/appstore/detail/in.zhaoj.mutilliade,https://dl.lazycat.cloud/appstore/metarepo/apps/in.zhaoj.mutilliade/icon.png,Mutillidae,OWASP Mutillidae II 是一个免费的开源项目，是一个故意设计存在漏洞的Web应用程序，旨在为网络安全爱好者提供学习和实践网络安全技能的目标。,0
https://lazycat.cloud/appstore/detail/ninja.eson.ghidra-server,https://dl.lazycat.cloud/appstore/metarepo/apps/ninja.eson.ghidra-server/icon.png,GhidraServer,Ghidra server 是 ghidra 的服务器，用于与多个 ghidra 用户共享项目，逆向工程进度。,0
https://lazycat.cloud/appstore/detail/xu.deploy.opensearch,https://dl.lazycat.cloud/appstore/metarepo/apps/xu.deploy.opensearch/icon.png,opensearch,"OpenSearch is an open-source, enterprise-grade search and observability suite that brings order to unstructured data at scale",0
https://lazycat.cloud/appstore/detail/gjhlmy.lazycat.app.arcadia,https://dl.lazycat.cloud/appstore/metarepo/apps/gjhlmy.lazycat.app.arcadia/icon.png,arcadia,一站式代码运维平台,0
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.todo-light,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.todo-light/icon.png,todo-light,极简的代办清单列表,0
https://lazycat.cloud/appstore/detail/wcloud.gblw.app.tamari,https://dl.lazycat.cloud/appstore/metarepo/apps/wcloud.gblw.app.tamari/icon.png,Tamari,A fully-featured recipe manager web application built using Python and the Flask Framework,0
https://lazycat.cloud/appstore/detail/xu.deploy.elastichq,https://dl.lazycat.cloud/appstore/metarepo/apps/xu.deploy.elastichq/icon.png,ElasticHQ,一款老牌的 ES 可视化工具，简化 ElasticSearch 集群的监控和管理。,0
https://lazycat.cloud/appstore/detail/xu.deploy.cerebro,https://dl.lazycat.cloud/appstore/metarepo/apps/xu.deploy.cerebro/icon.png,Cerebro,一款 ES 的可视化工具,0
https://lazycat.cloud/appstore/detail/ninja.eson.x86-64-playground,https://dl.lazycat.cloud/appstore/metarepo/apps/ninja.eson.x86-64-playground/icon.png,x86-64 Playground,x86-64 playground 是一个在线汇编编辑器和类似 GDB 的调试器，由 Blink x86-64-linux 模拟器的 Wasm 端口提供支持。,0
https://lazycat.cloud/appstore/detail/ink.akawa.ety001.microbit,https://dl.lazycat.cloud/appstore/metarepo/apps/ink.akawa.ety001.microbit/icon.png,Micro:bit,Micro Bit 是 BBC 为计算机教育设计的一种开源硬件ARM系统。,0
https://lazycat.cloud/appstore/detail/ninja.eson.bloodhound,https://dl.lazycat.cloud/appstore/metarepo/apps/ninja.eson.bloodhound/icon.png,Bloodhound,BloodHound uses graph theory to reveal the hidden and often unintended relationships within an Active Directory or Azure environment.,0
